atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
68,492,0,2.4223323616498387e-05,-1.8922593784171755e-06,1.8922593784171755e-06,0.9409789468359064
69,107,0,0.000100631516258557,5.431953282364542e-07,5.431953282364542e-07,0.34668097999444175
69,271,0,0.00017753848062681426,-1.610712655792986e-05,1.610712655792986e-05,0.8432205054292737
69,347,0,0.00015441510936973322,1.0792620115985353e-05,1.0792620115985353e-05,0.5704205439962899
69,422,0,0.0001866530460199588,4.771311113691645e-06,4.771311113691645e-06,0.3928490499357026
70,189,0,0.00015606823321307703,7.748501276391135e-06,7.748501276391135e-06,0.731085888475581
70,227,1,0.0004548895007353976,2.072251666492462e-06,2.072251666492462e-06,0.034982478394976126
70,384,0,0.00021868291561034803,-1.222964021261651e-05,1.222964021261651e-05,0.07176448733217793
70,445,0,0.00019463638757282164,6.048094047895643e-06,6.048094047895643e-06,0.28408453749059653
70,489,0,3.553947763839113e-05,-3.639206778155491e-06,3.639206778155491e-06,0.9042983232427917
71,121,0,7.54763868796878e-05,-3.3523178673599303e-06,3.3523178673599303e-06,0.35729673305124937
71,301,1,0.00012177101767435601,7.678185743247013e-06,7.678185743247013e-06,0.34361505843128853
71,322,0,7.218756411165434e-05,-2.8854068765761034e-06,2.8854068765761034e-06,0.2359537060361774
71,393,0,6.66584359201543e-05,-1.4404609993007758e-06,1.4404609993007758e-06,0.46040191974818845
72,146,0,0.0001423940346158021,-7.388091786901421e-06,7.388091786901421e-06,0.3608409587180409
72,201,0,0.0001792255109880567,-1.2185569195094255e-06,1.2185569195094255e-06,0.035998943218049285
72,297,0,0.00019125555117219053,8.606648706430375e-06,8.606648706430375e-06,0.552188236224095
73,250,0,0.00013543010206382473,1.3801133150942704e-05,1.3801133150942704e-05,0.7597336351178309
73,288,0,0.00013596323722045645,1.6661446082600466e-06,1.6661446082600466e-06,0.23973176631855544
73,478,0,0.0001523181443379749,-1.3391590054707817e-05,1.3391590054707817e-05,0.644207550999112
73,480,0,9.925173039269733e-05,-2.07568770451804e-06,2.07568770451804e-06,0.3205330436031178
74,200,0,0.00010187155258010083,-8.120242814941768e-06,8.120242814941768e-06,0.19453870561204473
74,281,0,0.00011954132460302514,-5.572787645494388e-06,5.572787645494388e-06,0.24992363536780873
74,401,0,0.00022512615522047905,-1.1575125898773828e-05,1.1575125898773828e-05,0.1144153597335098
74,468,1,0.00040203217640468196,2.526815635912253e-05,2.526815635912253e-05,0.6602328405318683
